user_id,trade_date,total_valuation,daily_change_value,daily_change_percent,cumulative_return
U000000020,2025-05-23,487438.36,-4011.94,-0.820000,1.010000
U000000020,2025-05-22,491450.30,148.11,0.030000,1.840000
U000000020,2025-05-21,491302.19,11033.77,2.300000,1.810000
U000000020,2025-05-20,480268.42,-10584.75,-2.160000,-0.470000
U000000020,2025-05-19,490853.17,7701.05,1.590000,1.720000
U000000020,2025-05-16,483152.12,3841.17,0.800000,0.120000
U000000020,2025-05-15,479310.95,-2944.62,-0.610000,-0.670000
U000000020,2025-05-14,482255.57,5723.70,1.200000,-0.060000
U000000020,2025-05-13,476531.87,-12822.46,-2.620000,-1.250000
U000000020,2025-05-12,489354.33,5614.73,1.160000,1.410000
U000000020,2025-05-09,483739.60,-3029.18,-0.620000,0.250000
U000000020,2025-05-08,486768.78,1030.66,0.210000,0.870000
U000000020,2025-05-07,485738.12,-1855.87,-0.380000,0.660000
U000000020,2025-05-06,487593.99,699.79,0.140000,1.040000
U000000020,2025-05-05,486894.20,4764.05,0.990000,0.900000
U000000020,2025-05-02,482130.15,-7549.02,-1.540000,-0.090000
U000000020,2025-05-01,489679.17,6982.51,1.450000,1.480000
U000000020,2025-04-30,482696.66,-5916.11,-1.210000,0.030000
U000000020,2025-04-29,488612.77,3043.64,0.630000,1.250000
U000000020,2025-04-28,485569.13,-664.36,-0.140000,0.620000
U000000020,2025-04-25,486233.49,459.02,0.090000,0.760000
U000000020,2025-04-24,485774.47,8279.01,1.730000,0.670000
U000000020,2025-04-23,477495.46,-8582.71,-1.770000,-1.050000
U000000020,2025-04-22,486078.17,5325.42,1.110000,0.730000
U000000020,2025-04-21,480752.75,904.92,0.190000,-0.370000
U000000020,2025-04-18,479847.83,-2430.67,-0.500000,-0.560000
U000000020,2025-04-17,482278.50,523.95,0.110000,-0.060000
U000000020,2025-04-16,481754.55,-998.33,-0.210000,-0.170000
U000000020,2025-04-15,482752.88,-5583.09,-1.140000,0.040000
U000000020,2025-04-14,488335.97,7010.43,1.460000,1.200000
U000000020,2025-04-11,481325.54,152.02,0.030000,-0.260000
U000000020,2025-04-10,481173.52,-6614.46,-1.360000,-0.290000
U000000020,2025-04-09,487787.98,3379.09,0.700000,1.080000
U000000020,2025-04-08,484408.89,-10354.99,-2.090000,0.380000
U000000020,2025-04-07,494763.88,10203.06,2.110000,2.530000
U000000020,2025-04-04,484560.82,-3077.20,-0.630000,0.420000
U000000020,2025-04-03,487638.02,-1062.33,-0.220000,1.050000
U000000020,2025-04-02,488700.35,2318.76,0.480000,1.270000
U000000020,2025-04-01,486381.59,1743.46,0.360000,0.790000
U000000020,2025-03-31,484638.13,2081.17,0.430000,0.430000
U000000020,2025-03-28,482556.96,NULL,NULL,0.000000
U000000021,2025-06-26,256299.43,-27.35,-0.010000,-1.830000
U000000021,2025-06-25,256326.78,-2761.33,-1.070000,-1.820000
U000000021,2025-06-24,259088.11,-2147.68,-0.820000,-0.760000
U000000021,2025-06-23,261235.79,4709.45,1.840000,0.070000
U000000021,2025-06-20,256526.34,-1534.92,-0.590000,-1.740000
U000000021,2025-06-19,258061.26,2199.90,0.860000,-1.150000
U000000021,2025-06-18,255861.36,-9422.49,-3.550000,-1.990000
U000000021,2025-06-17,265283.85,7237.84,2.800000,1.620000
U000000021,2025-06-16,258046.01,-3622.91,-1.380000,-1.160000
U000000021,2025-06-13,261668.92,445.89,0.170000,0.230000
U000000021,2025-06-12,261223.03,5000.49,1.950000,0.060000
U000000021,2025-06-11,256222.54,-3559.66,-1.370000,-1.860000
U000000021,2025-06-10,259782.20,-6657.29,-2.500000,-0.490000
U000000021,2025-06-09,266439.49,7820.57,3.020000,2.060000
U000000021,2025-06-06,258618.92,-2404.26,-0.920000,-0.940000
U000000021,2025-06-05,261023.18,120.13,0.050000,-0.020000
U000000021,2025-06-04,260903.05,3600.48,1.400000,-0.060000
U000000021,2025-06-03,257302.57,-7788.59,-2.940000,-1.440000
U000000021,2025-06-02,265091.16,6138.98,2.370000,1.540000
U000000021,2025-05-30,258952.18,-5455.91,-2.060000,-0.810000
U000000021,2025-05-29,264408.09,4478.08,1.720000,1.280000
U000000021,2025-05-28,259930.01,-1278.80,-0.490000,-0.440000
U000000021,2025-05-27,261208.81,5100.49,1.990000,0.050000
U000000021,2025-05-26,256108.32,-1257.35,-0.490000,-1.900000
U000000021,2025-05-23,257365.67,-5344.96,-2.030000,-1.420000
U000000021,2025-05-22,262710.63,8032.71,3.150000,0.630000
U000000021,2025-05-21,254677.92,-4014.85,-1.550000,-2.450000
U000000021,2025-05-20,258692.77,-5862.55,-2.220000,-0.910000
U000000021,2025-05-19,264555.32,2362.24,0.900000,1.340000
U000000021,2025-05-16,262193.08,855.30,0.330000,0.430000
U000000021,2025-05-15,261337.78,2245.84,0.870000,0.100000
U000000021,2025-05-14,259091.94,1921.98,0.750000,-0.760000
U000000021,2025-05-13,257169.96,1166.98,0.460000,-1.490000
U000000021,2025-05-12,256002.98,-2655.04,-1.030000,-1.940000
U000000021,2025-05-09,258658.02,-1074.62,-0.410000,-0.920000
U000000021,2025-05-08,259732.64,-3298.31,-1.250000,-0.510000
U000000021,2025-05-07,263030.95,4091.70,1.580000,0.750000
U000000021,2025-05-06,258939.25,-684.43,-0.260000,-0.810000
U000000021,2025-05-05,259623.68,6460.98,2.550000,-0.550000
U000000021,2025-05-02,253162.70,-6359.84,-2.450000,-3.030000
U000000021,2025-05-01,259522.54,1421.41,0.550000,-0.590000
U000000021,2025-04-30,258101.13,264.92,0.100000,-1.140000
U000000021,2025-04-29,257836.21,-118.42,-0.050000,-1.240000
U000000021,2025-04-28,257954.63,-1775.35,-0.680000,-1.190000
U000000021,2025-04-25,259729.98,-4564.82,-1.730000,-0.510000
U000000021,2025-04-24,264294.80,10525.55,4.150000,1.240000
U000000021,2025-04-23,253769.25,-9249.81,-3.520000,-2.790000
U000000021,2025-04-22,263019.06,337.17,0.130000,0.750000
U000000021,2025-04-21,262681.89,9433.04,3.720000,0.620000
U000000021,2025-04-18,253248.85,-2625.64,-1.030000,-2.990000
U000000021,2025-04-17,255874.49,-651.85,-0.250000,-1.990000
U000000021,2025-04-16,256526.34,-2660.04,-1.030000,-1.740000
U000000021,2025-04-15,259186.38,2049.85,0.800000,-0.720000
U000000021,2025-04-14,257136.53,382.59,0.150000,-1.510000
U000000021,2025-04-11,256753.94,-7141.92,-2.710000,-1.650000
U000000021,2025-04-10,263895.86,2290.83,0.880000,1.080000
U000000021,2025-04-09,261605.03,5786.22,2.260000,0.210000
U000000021,2025-04-08,255818.81,2195.44,0.870000,-2.010000
U000000021,2025-04-07,253623.37,-11320.17,-4.270000,-2.850000
U000000021,2025-04-04,264943.54,4799.16,1.840000,1.490000
U000000021,2025-04-03,260144.38,93.99,0.040000,-0.350000
U000000021,2025-04-02,260050.39,3586.98,1.400000,-0.390000
U000000021,2025-04-01,256463.41,-6108.30,-2.330000,-1.760000
U000000021,2025-03-31,262571.71,1505.71,0.580000,0.580000
U000000021,2025-03-28,261066.00,NULL,NULL,0.000000
U000000022,2025-06-26,1211124.47,18445.09,1.550000,0.440000
U000000022,2025-06-25,1192679.38,-23053.93,-1.900000,-1.090000
U000000022,2025-06-24,1215733.31,-8887.87,-0.730000,0.820000
U000000022,2025-06-23,1224621.18,-4868.28,-0.400000,1.560000
U000000022,2025-06-20,1229489.46,10605.58,0.870000,1.960000
U000000022,2025-06-19,1218883.88,9383.37,0.780000,1.080000
U000000022,2025-06-18,1209500.51,-53614.67,-4.240000,0.300000
U000000022,2025-06-17,1263115.18,33284.59,2.710000,4.750000
U000000022,2025-06-16,1229830.59,-3374.47,-0.270000,1.990000
U000000022,2025-06-13,1233205.06,-8688.07,-0.700000,2.270000
U000000022,2025-06-12,1241893.13,31991.10,2.640000,2.990000
U000000022,2025-06-11,1209902.03,-14661.89,-1.200000,0.340000
U000000022,2025-06-10,1224563.92,-26279.05,-2.100000,1.550000
U000000022,2025-06-09,1250842.97,48731.28,4.050000,3.730000
U000000022,2025-06-06,1202111.69,-20089.66,-1.640000,-0.310000
U000000022,2025-06-05,1222201.35,5281.64,0.430000,1.360000
U000000022,2025-06-04,1216919.71,10732.69,0.890000,0.920000
U000000022,2025-06-03,1206187.02,-47460.15,-3.790000,0.030000
U000000022,2025-06-02,1253647.17,39361.15,3.240000,3.960000
U000000022,2025-05-30,1214286.02,-18387.56,-1.490000,0.700000
U000000022,2025-05-29,1232673.58,29867.45,2.480000,2.220000
U000000022,2025-05-28,1202806.13,-53768.44,-4.280000,-0.250000
U000000022,2025-05-27,1256574.57,61902.18,5.180000,4.210000
U000000022,2025-05-26,1194672.39,-51947.46,-4.170000,-0.930000
U000000022,2025-05-23,1246619.85,-3007.63,-0.240000,3.380000
U000000022,2025-05-22,1249627.48,48831.79,4.070000,3.630000
U000000022,2025-05-21,1200795.69,-19004.46,-1.560000,-0.420000
U000000022,2025-05-20,1219800.15,-3996.59,-0.330000,1.160000
U000000022,2025-05-19,1223796.74,-22732.41,-1.820000,1.490000
U000000022,2025-05-16,1246529.15,14812.90,1.200000,3.370000
U000000022,2025-05-15,1231716.25,4220.77,0.340000,2.140000
U000000022,2025-05-14,1227495.48,31818.89,2.660000,1.790000
U000000022,2025-05-13,1195676.59,-12027.06,-1.000000,-0.840000
U000000022,2025-05-12,1207703.65,-11600.48,-0.950000,0.150000
U000000022,2025-05-09,1219304.13,7147.22,0.590000,1.120000
U000000022,2025-05-08,1212156.91,-28204.24,-2.270000,0.520000
U000000022,2025-05-07,1240361.15,10013.68,0.810000,2.860000
U000000022,2025-05-06,1230347.47,6573.40,0.540000,2.030000
U000000022,2025-05-05,1223774.07,33290.70,2.800000,1.490000
U000000022,2025-05-02,1190483.37,-27941.16,-2.290000,-1.270000
U000000022,2025-05-01,1218424.53,16160.47,1.340000,1.040000
U000000022,2025-04-30,1202264.06,9705.60,0.810000,-0.300000
U000000022,2025-04-29,1192558.46,-24375.73,-2.000000,-1.100000
U000000022,2025-04-28,1216934.19,-11903.80,-0.970000,0.920000
U000000022,2025-04-25,1228837.99,-6942.21,-0.560000,1.910000
U000000022,2025-04-24,1235780.20,60402.12,5.140000,2.480000
U000000022,2025-04-23,1175378.08,-47361.33,-3.870000,-2.530000
U000000022,2025-04-22,1222739.41,-11219.53,-0.910000,1.400000
U000000022,2025-04-21,1233958.94,37822.05,3.160000,2.330000
U000000022,2025-04-18,1196136.89,-39308.27,-3.180000,-0.810000
U000000022,2025-04-17,1235445.16,55646.00,4.720000,2.450000
U000000022,2025-04-16,1179799.16,-59976.56,-4.840000,-2.160000
U000000022,2025-04-15,1239775.72,15586.63,1.270000,2.810000
U000000022,2025-04-14,1224189.09,39186.74,3.310000,1.520000
U000000022,2025-04-11,1185002.35,-63172.27,-5.060000,-1.730000
U000000022,2025-04-10,1248174.62,34063.40,2.810000,3.510000
U000000022,2025-04-09,1214111.22,19824.92,1.660000,0.680000
U000000022,2025-04-08,1194286.30,-19425.12,-1.600000,-0.960000
U000000022,2025-04-07,1213711.42,-50832.22,-4.020000,0.650000
U000000022,2025-04-04,1264543.64,39621.03,3.230000,4.870000
U000000022,2025-04-03,1224922.61,-7656.35,-0.620000,1.580000
U000000022,2025-04-02,1232578.96,30516.28,2.540000,2.220000
U000000022,2025-04-01,1202062.68,-28507.19,-2.320000,-0.310000
U000000022,2025-03-31,1230569.87,24716.16,2.050000,2.050000
U000000022,2025-03-28,1205853.71,NULL,NULL,0.000000
U000000023,2025-06-26,536497.76,10918.58,2.080000,1.950000
U000000023,2025-06-25,525579.18,-10439.63,-1.950000,-0.120000
U000000023,2025-06-24,536018.81,-1721.57,-0.320000,1.860000
U000000023,2025-06-23,537740.38,-5458.17,-1.000000,2.190000
U000000023,2025-06-20,543198.55,9062.38,1.700000,3.230000
U000000023,2025-06-19,534136.17,454.55,0.090000,1.510000
U000000023,2025-06-18,533681.62,-17907.66,-3.250000,1.420000
U000000023,2025-06-17,551589.28,14948.29,2.790000,4.820000
U000000023,2025-06-16,536640.99,-2778.05,-0.520000,1.980000
U000000023,2025-06-13,539419.04,401.96,0.070000,2.510000
U000000023,2025-06-12,539017.08,13886.11,2.640000,2.430000
U000000023,2025-06-11,525130.97,-15656.15,-2.900000,-0.210000
U000000023,2025-06-10,540787.12,-3580.39,-0.660000,2.770000
U000000023,2025-06-09,544367.51,16455.24,3.120000,3.450000
U000000023,2025-06-06,527912.27,-6660.14,-1.250000,0.320000
U000000023,2025-06-05,534572.41,2593.75,0.490000,1.590000
U000000023,2025-06-04,531978.66,2452.66,0.460000,1.100000
U000000023,2025-06-03,529526.00,-11560.32,-2.140000,0.630000
U000000023,2025-06-02,541086.32,7115.39,1.330000,2.830000
U000000023,2025-05-30,533970.93,-4703.72,-0.870000,1.470000
U000000023,2025-05-29,538674.65,14653.15,2.800000,2.370000
U000000023,2025-05-28,524021.50,-28688.48,-5.190000,-0.420000
U000000023,2025-05-27,552709.98,24620.51,4.660000,5.040000
U000000023,2025-05-26,528089.47,-22651.85,-4.110000,0.360000
U000000023,2025-05-23,550741.32,3797.86,0.690000,4.660000
U000000023,2025-05-22,546943.46,10070.11,1.880000,3.940000
U000000023,2025-05-21,536873.35,4300.60,0.810000,2.030000
U000000023,2025-05-20,532572.75,-3997.90,-0.750000,1.210000
U000000023,2025-05-19,536570.65,-5156.67,-0.950000,1.970000
U000000023,2025-05-16,541727.32,6725.39,1.260000,2.950000
U000000023,2025-05-15,535001.93,-4652.05,-0.860000,1.670000
U000000023,2025-05-14,539653.98,15958.26,3.050000,2.550000
U000000023,2025-05-13,523695.72,-12908.21,-2.410000,-0.480000
U000000023,2025-05-12,536603.93,223.85,0.040000,1.980000
U000000023,2025-05-09,536380.08,2017.11,0.380000,1.930000
U000000023,2025-05-08,534362.97,-7207.06,-1.330000,1.550000
U000000023,2025-05-07,541570.03,2096.32,0.390000,2.920000
U000000023,2025-05-06,539473.71,2317.84,0.430000,2.520000
U000000023,2025-05-05,537155.87,10705.06,2.030000,2.080000
U000000023,2025-05-02,526450.81,-14893.64,-2.750000,0.050000
U000000023,2025-05-01,541344.45,14276.46,2.710000,2.880000
U000000023,2025-04-30,527067.99,-2730.93,-0.520000,0.160000
U000000023,2025-04-29,529798.92,-4281.86,-0.800000,0.680000
U000000023,2025-04-28,534080.78,-4072.60,-0.760000,1.500000
U000000023,2025-04-25,538153.38,-1161.58,-0.220000,2.270000
U000000023,2025-04-24,539314.96,23266.48,4.510000,2.490000
U000000023,2025-04-23,516048.48,-15816.28,-2.970000,-1.930000
U000000023,2025-04-22,531864.76,-1369.81,-0.260000,1.070000
U000000023,2025-04-21,533234.57,2258.88,0.430000,1.330000
U000000023,2025-04-18,530975.69,-13294.75,-2.440000,0.910000
U000000023,2025-04-17,544270.44,23296.65,4.470000,3.430000
U000000023,2025-04-16,520973.79,-20231.82,-3.740000,-1.000000
U000000023,2025-04-15,541205.61,-305.01,-0.060000,2.850000
U000000023,2025-04-14,541510.62,19370.20,3.710000,2.910000
U000000023,2025-04-11,522140.42,-18791.51,-3.470000,-0.770000
U000000023,2025-04-10,540931.93,9313.69,1.750000,2.800000
U000000023,2025-04-09,531618.24,3319.55,0.630000,1.030000
U000000023,2025-04-08,528298.69,-14712.30,-2.710000,0.400000
U000000023,2025-04-07,543010.99,-3223.93,-0.590000,3.190000
U000000023,2025-04-04,546234.92,7335.99,1.360000,3.810000
U000000023,2025-04-03,538898.93,-894.80,-0.170000,2.410000
U000000023,2025-04-02,539793.73,8113.68,1.530000,2.580000
U000000023,2025-04-01,531680.05,-4673.66,-0.870000,1.040000
U000000023,2025-03-31,536353.71,10143.02,1.930000,1.930000
U000000023,2025-03-28,526210.69,NULL,NULL,0.000000
U000000024,2025-06-26,280672.74,-1157.80,-0.410000,-0.780000
U000000024,2025-06-25,281830.54,1425.45,0.510000,-0.370000
U000000024,2025-06-24,280405.09,490.71,0.180000,-0.880000
U000000024,2025-06-23,279914.38,1515.31,0.540000,-1.050000
U000000024,2025-06-20,278399.07,-3447.19,-1.220000,-1.590000
U000000024,2025-06-19,281846.26,3244.23,1.160000,-0.370000
U000000024,2025-06-18,278602.03,-1228.53,-0.440000,-1.510000
U000000024,2025-06-17,279830.56,2940.09,1.060000,-1.080000
U000000024,2025-06-16,276890.47,-1338.89,-0.480000,-2.120000
U000000024,2025-06-13,278229.36,-1929.46,-0.690000,-1.650000
U000000024,2025-06-12,280158.82,2841.42,1.020000,-0.960000
U000000024,2025-06-11,277317.40,-4879.66,-1.730000,-1.970000
U000000024,2025-06-10,282197.06,-2955.56,-1.040000,-0.240000
U000000024,2025-06-09,285152.62,4895.89,1.750000,0.800000
U000000024,2025-06-06,280256.73,3074.31,1.110000,-0.930000
U000000024,2025-06-05,277182.42,-4376.09,-1.550000,-2.020000
U000000024,2025-06-04,281558.51,4593.54,1.660000,-0.470000
U000000024,2025-06-03,276964.97,262.82,0.090000,-2.090000
U000000024,2025-06-02,276702.15,-7545.40,-2.650000,-2.190000
U000000024,2025-05-30,284247.55,-508.83,-0.180000,0.480000
U000000024,2025-05-29,284756.38,3834.56,1.360000,0.660000
U000000024,2025-05-28,280921.82,1628.21,0.580000,-0.690000
U000000024,2025-05-27,279293.61,-1944.59,-0.690000,-1.270000
U000000024,2025-05-26,281238.20,1283.95,0.460000,-0.580000
U000000024,2025-05-23,279954.25,-2308.39,-0.820000,-1.040000
U000000024,2025-05-22,282262.64,2914.58,1.040000,-0.220000
U000000024,2025-05-21,279348.06,2.89,0.000000,-1.250000
U000000024,2025-05-20,279345.17,-8655.13,-3.010000,-1.250000
U000000024,2025-05-19,288000.30,8901.06,3.190000,1.810000
U000000024,2025-05-16,279099.24,367.71,0.130000,-1.340000
U000000024,2025-05-15,278731.53,-1048.40,-0.370000,-1.470000
U000000024,2025-05-14,279779.93,1438.10,0.520000,-1.100000
U000000024,2025-05-13,278341.83,-1435.84,-0.510000,-1.610000
U000000024,2025-05-12,279777.67,-272.37,-0.100000,-1.100000
U000000024,2025-05-09,280050.04,-3333.64,-1.180000,-1.000000
U000000024,2025-05-08,283383.68,3004.04,1.070000,0.180000
U000000024,2025-05-07,280379.64,-559.38,-0.200000,-0.890000
U000000024,2025-05-06,280939.02,-826.99,-0.290000,-0.690000
U000000024,2025-05-05,281766.01,1180.07,0.420000,-0.400000
U000000024,2025-05-02,280585.94,-2605.61,-0.920000,-0.810000
U000000024,2025-05-01,283191.55,2032.88,0.720000,0.110000
U000000024,2025-04-30,281158.67,-3844.48,-1.350000,-0.610000
U000000024,2025-04-29,285003.15,6303.31,2.260000,0.750000
U000000024,2025-04-28,278699.84,-1111.57,-0.400000,-1.480000
U000000024,2025-04-25,279811.41,-3121.68,-1.100000,-1.090000
U000000024,2025-04-24,282933.09,4425.00,1.590000,0.020000
U000000024,2025-04-23,278508.09,-3691.25,-1.310000,-1.550000
U000000024,2025-04-22,282199.34,2588.79,0.930000,-0.240000
U000000024,2025-04-21,279610.55,3446.41,1.250000,-1.160000
U000000024,2025-04-18,276164.14,3690.10,1.350000,-2.380000
U000000024,2025-04-17,272474.04,-8349.40,-2.970000,-3.680000
U000000024,2025-04-16,280823.44,2234.99,0.800000,-0.730000
U000000024,2025-04-15,278588.45,-2720.42,-0.970000,-1.520000
U000000024,2025-04-14,281308.87,-329.15,-0.120000,-0.560000
U000000024,2025-04-11,281638.02,4458.54,1.610000,-0.440000
U000000024,2025-04-10,277179.48,-3902.06,-1.390000,-2.020000
U000000024,2025-04-09,281081.54,931.18,0.330000,-0.640000
U000000024,2025-04-08,280150.36,-2694.39,-0.950000,-0.970000
U000000024,2025-04-07,282844.75,2875.44,1.030000,-0.010000
U000000024,2025-04-04,279969.31,-740.64,-0.260000,-1.030000
U000000024,2025-04-03,280709.95,499.18,0.180000,-0.770000
U000000024,2025-04-02,280210.77,-416.77,-0.150000,-0.950000
U000000024,2025-04-01,280627.54,1095.99,0.390000,-0.800000
U000000024,2025-03-31,279531.55,-3352.97,-1.190000,-1.190000
U000000024,2025-03-28,282884.52,NULL,NULL,0.000000
U000000025,2025-06-26,107954.94,4.83,0.000000,-2.100000
U000000025,2025-06-25,107950.11,-1241.37,-1.140000,-2.110000
U000000025,2025-06-24,109191.48,1503.17,1.400000,-0.980000
U000000025,2025-06-23,107688.31,179.10,0.170000,-2.350000
U000000025,2025-06-20,107509.21,-56.74,-0.050000,-2.510000
U000000025,2025-06-19,107565.95,31.53,0.030000,-2.460000
U000000025,2025-06-18,107534.42,826.89,0.770000,-2.490000
U000000025,2025-06-17,106707.53,-1551.08,-1.430000,-3.240000
U000000025,2025-06-16,108258.61,-643.33,-0.590000,-1.830000
U000000025,2025-06-13,108901.94,-302.49,-0.280000,-1.250000
U000000025,2025-06-12,109204.43,-1219.40,-1.100000,-0.970000
U000000025,2025-06-11,110423.83,3915.65,3.680000,0.130000
U000000025,2025-06-10,106508.18,606.73,0.570000,-3.420000
U000000025,2025-06-09,105901.45,-2671.92,-2.460000,-3.970000
U000000025,2025-06-06,108573.37,500.61,0.460000,-1.540000
U000000025,2025-06-05,108072.76,-293.88,-0.270000,-2.000000
U000000025,2025-06-04,108366.64,59.70,0.060000,-1.730000
U000000025,2025-06-03,108306.94,1324.11,1.240000,-1.790000
U000000025,2025-06-02,106982.83,-2310.31,-2.110000,-2.990000
U000000025,2025-05-30,109293.14,647.30,0.600000,-0.890000
U000000025,2025-05-29,108645.84,609.03,0.560000,-1.480000
U000000025,2025-05-28,108036.81,-1649.28,-1.500000,-2.030000
U000000025,2025-05-27,109686.09,2518.75,2.350000,-0.530000
U000000025,2025-05-26,107167.34,283.33,0.270000,-2.820000
U000000025,2025-05-23,106884.01,-1022.11,-0.950000,-3.080000
U000000025,2025-05-22,107906.12,549.14,0.510000,-2.150000
U000000025,2025-05-21,107356.98,-2258.90,-2.060000,-2.650000
U000000025,2025-05-20,109615.88,2348.40,2.190000,-0.600000
U000000025,2025-05-19,107267.48,129.36,0.120000,-2.730000
U000000025,2025-05-16,107138.12,-1477.83,-1.360000,-2.850000
U000000025,2025-05-15,108615.95,2840.25,2.690000,-1.510000
U000000025,2025-05-14,105775.70,-3265.18,-2.990000,-4.080000
U000000025,2025-05-13,109040.88,1661.27,1.550000,-1.120000
U000000025,2025-05-12,107379.61,572.48,0.540000,-2.630000
U000000025,2025-05-09,106807.13,-3149.10,-2.860000,-3.150000
U000000025,2025-05-08,109956.23,1625.42,1.500000,-0.290000
U000000025,2025-05-07,108330.81,-991.56,-0.910000,-1.760000
U000000025,2025-05-06,109322.37,1601.07,1.490000,-0.860000
U000000025,2025-05-05,107721.30,-1225.20,-1.120000,-2.320000
U000000025,2025-05-02,108946.50,-77.93,-0.070000,-1.210000
U000000025,2025-05-01,109024.43,-1185.74,-1.080000,-1.130000
U000000025,2025-04-30,110210.17,1604.36,1.480000,-0.060000
U000000025,2025-04-29,108605.81,-827.17,-0.760000,-1.510000
U000000025,2025-04-28,109432.98,2164.01,2.020000,-0.760000
U000000025,2025-04-25,107268.97,115.13,0.110000,-2.730000
U000000025,2025-04-24,107153.84,-2194.62,-2.010000,-2.830000
U000000025,2025-04-23,109348.46,-261.08,-0.240000,-0.840000
U000000025,2025-04-22,109609.54,386.61,0.350000,-0.600000
U000000025,2025-04-21,109222.93,2488.96,2.330000,-0.950000
U000000025,2025-04-18,106733.97,1349.13,1.280000,-3.210000
U000000025,2025-04-17,105384.84,-4207.85,-3.840000,-4.440000
U000000025,2025-04-16,109592.69,851.67,0.780000,-0.620000
U000000025,2025-04-15,108741.02,-909.83,-0.830000,-1.390000
U000000025,2025-04-14,109650.85,301.10,0.280000,-0.570000
U000000025,2025-04-11,109349.75,1966.70,1.830000,-0.840000
U000000025,2025-04-10,107383.05,-804.64,-0.740000,-2.620000
U000000025,2025-04-09,108187.69,1588.59,1.490000,-1.890000
U000000025,2025-04-08,106599.10,-2102.46,-1.930000,-3.330000
U000000025,2025-04-07,108701.56,-365.69,-0.340000,-1.430000
U000000025,2025-04-04,109067.25,-96.55,-0.090000,-1.100000
U000000025,2025-04-03,109163.80,605.23,0.560000,-1.010000
U000000025,2025-04-02,108558.57,-590.34,-0.540000,-1.560000
U000000025,2025-04-01,109148.91,-313.58,-0.290000,-1.020000
U000000025,2025-03-31,109462.49,-813.38,-0.740000,-0.740000
U000000025,2025-03-28,110275.87,NULL,NULL,0.000000
U000000026,2025-06-26,345185.21,-1347.03,-0.390000,-2.200000
U000000026,2025-06-25,346532.24,-4717.25,-1.340000,-1.820000
U000000026,2025-06-24,351249.49,-1459.98,-0.410000,-0.480000
U000000026,2025-06-23,352709.47,596.36,0.170000,-0.070000
U000000026,2025-06-20,352113.11,-1830.28,-0.520000,-0.240000
U000000026,2025-06-19,353943.39,7512.46,2.170000,0.280000
U000000026,2025-06-18,346430.93,-16678.19,-4.590000,-1.850000
U000000026,2025-06-17,363109.12,9819.50,2.780000,2.880000
U000000026,2025-06-16,353289.62,-187.51,-0.050000,0.100000
U000000026,2025-06-13,353477.13,-7592.60,-2.100000,0.150000
U000000026,2025-06-12,361069.73,11965.54,3.430000,2.300000
U000000026,2025-06-11,349104.19,-1771.76,-0.500000,-1.090000
U000000026,2025-06-10,350875.95,-15450.97,-4.220000,-0.590000
U000000026,2025-06-09,366326.92,16218.96,4.630000,3.790000
U000000026,2025-06-06,350107.96,-3108.67,-0.880000,-0.800000
U000000026,2025-06-05,353216.63,-529.43,-0.150000,0.080000
U000000026,2025-06-04,353746.06,6941.29,2.000000,0.230000
U000000026,2025-06-03,346804.77,-17747.49,-4.870000,-1.740000
U000000026,2025-06-02,364552.26,12766.22,3.630000,3.290000
U000000026,2025-05-30,351786.04,-7670.22,-2.130000,-0.330000
U000000026,2025-05-29,359456.26,8200.41,2.330000,1.840000
U000000026,2025-05-28,351255.85,-6929.97,-1.930000,-0.480000
U000000026,2025-05-27,358185.82,11846.30,3.420000,1.480000
U000000026,2025-05-26,346339.52,-8465.23,-2.390000,-1.870000
U000000026,2025-05-23,354804.75,-5366.71,-1.490000,0.530000
U000000026,2025-05-22,360171.46,18469.05,5.410000,2.050000
U000000026,2025-05-21,341702.41,-12408.56,-3.500000,-3.190000
U000000026,2025-05-20,354110.97,-5477.62,-1.520000,0.330000
U000000026,2025-05-19,359588.59,-1964.40,-0.540000,1.880000
U000000026,2025-05-16,361552.99,4568.67,1.280000,2.440000
U000000026,2025-05-15,356984.32,1276.94,0.360000,1.140000
U000000026,2025-05-14,355707.38,7845.57,2.260000,0.780000
U000000026,2025-05-13,347861.81,3441.89,1.000000,-1.440000
U000000026,2025-05-12,344419.92,-7572.79,-2.150000,-2.420000
U000000026,2025-05-09,351992.71,1638.58,0.470000,-0.270000
U000000026,2025-05-08,350354.13,-7286.56,-2.040000,-0.730000
U000000026,2025-05-07,357640.69,5863.32,1.670000,1.330000
U000000026,2025-05-06,351777.37,-2637.16,-0.740000,-0.330000
U000000026,2025-05-05,354414.53,9218.04,2.670000,0.420000
U000000026,2025-05-02,345196.49,-5593.25,-1.590000,-2.200000
U000000026,2025-05-01,350789.74,2195.14,0.630000,-0.610000
U000000026,2025-04-30,348594.60,2697.27,0.780000,-1.230000
U000000026,2025-04-29,345897.33,-4006.79,-1.150000,-2.000000
U000000026,2025-04-28,349904.12,-3475.89,-0.980000,-0.860000
U000000026,2025-04-25,353380.01,-6120.08,-1.700000,0.120000
U000000026,2025-04-24,359500.09,18516.74,5.430000,1.860000
U000000026,2025-04-23,340983.35,-15699.13,-4.400000,-3.390000
U000000026,2025-04-22,356682.48,-3861.53,-1.070000,1.060000
U000000026,2025-04-21,360544.01,19072.55,5.590000,2.150000
U000000026,2025-04-18,341471.46,-8006.98,-2.290000,-3.250000
U000000026,2025-04-17,349478.44,5054.72,1.470000,-0.980000
